f1,f2,f3,f4,f5,ax,ay,az,posture,label
1033.9,149.0,175.2,3481.0,118.6,14722.8,-2192.8,8640.8,0,S
1032.3,148.7,175.0,3481.4,119.2,14758.0,-2060.0,8658.4,0,S
1033.2,151.1,175.4,3482.0,119.4,14762.8,-1989.2,8680.0,0,S
1028.8,156.1,175.5,3482.0,119.4,14742.8,-1968.8,8720.0,0,S
1028.8,158.9,175.6,3483.6,119.2,14690.4,-1968.8,8706.4,0,S
1027.9,159.3,174.4,3485.6,118.7,14636.4,-1973.6,8592.8,0,S
1028.3,161.0,175.0,3485.0,118.6,14474.4,-2088.8,8560.8,0,S
1027.8,160.0,174.9,3485.5,118.6,14416.8,-2128.4,8599.6,0,S
1027.2,159.3,174.9,3495.2,119.5,14441.2,-2014.4,8692.4,0,S
1028.9,160.1,175.0,3495.2,119.9,14452.0,-1895.6,8782.0,0,S
1030.6,159.6,175.2,3495.5,119.2,14422.4,-1775.2,8859.6,0,S
1033.0,159.9,175.3,3496.0,118.7,14372.4,-1696.8,8905.2,0,S
1034.3,158.4,175.1,3495.6,118.4,14337.6,-1659.2,8963.6,0,S
1033.0,153.3,175.3,3494.9,118.5,14333.6,-1582.4,8949.6,0,S
1034.9,152.0,175.3,3495.2,118.7,14330.4,-1500.8,8985.2,0,S
1035.3,151.0,176.6,3493.1,118.6,14376.4,-1277.2,9139.2,0,S
1035.0,149.6,174.4,3493.0,118.8,14540.4,-1028.8,9203.2,0,S
1035.3,148.9,174.2,3493.7,118.7,14540.0,-978.4,9205.6,0,S
1034.3,148.3,174.2,3493.1,118.4,14452.4,-982.4,9194.4,0,S
1034.1,143.3,174.1,3492.9,118.2,14370.4,-1072.8,9137.6,0,S
1032.0,143.8,174.1,3492.5,118.6,14344.8,-1082.4,9098.0,0,S
1031.5,143.0,174.2,3491.6,118.5,14360.8,-1134.0,9136.0,0,S
1031.1,143.0,174.4,3492.0,118.8,14396.4,-1202.4,9203.6,0,S
1034.8,143.5,174.2,3492.7,118.6,14386.8,-1210.8,9266.4,0,S
1032.6,143.0,173.1,3492.4,119.0,14425.2,-1247.6,9267.6,0,S
1033.2,143.6,173.1,3492.8,119.1,14392.8,-1388.8,9265.6,0,S
1033.2,143.8,174.7,3492.7,119.1,14358.8,-1497.6,9292.4,0,S
1032.2,146.0,175.2,3492.2,119.4,14363.2,-1482.0,9297.6,0,S
1033.8,146.2,175.0,3491.6,119.4,14385.2,-1509.2,9263.2,0,S
1034.1,152.6,174.5,3492.1,119.6,14381.6,-1554.0,9290.8,0,S
1033.1,152.7,174.5,3491.9,119.9,14357.2,-1556.0,9263.6,0,S
1032.9,152.6,175.2,3492.1,119.9,14328.0,-1570.4,9204.4,0,S
1034.0,150.4,175.2,3491.7,119.1,14317.2,-1552.0,9068.4,0,S
1033.6,149.7,175.2,3491.5,119.1,14322.4,-1472.8,8984.8,0,S
1032.3,148.4,176.3,3491.4,119.0,14344.4,-1430.0,8897.6,0,S
1030.5,147.8,176.3,3491.4,119.2,14396.0,-1429.6,8782.8,0,S
1031.2,147.3,176.1,3491.1,119.3,14432.0,-1355.2,8705.2,0,S
1032.6,146.3,175.8,3490.9,119.0,14572.8,-1342.4,8676.8,0,S
1031.0,146.1,175.8,3491.1,119.2,14704.8,-1398.4,8660.8,0,S
1030.6,143.5,176.3,3490.8,119.5,14782.4,-1221.6,8552.8,0,S
1031.6,143.6,176.1,3490.8,119.1,14807.2,-1216.4,8512.8,0,S
1031.5,145.4,176.3,3491.0,120.0,14822.0,-1240.8,8490.4,0,S
1030.3,148.5,176.3,3490.9,120.8,14814.0,-1216.0,8524.0,0,S
1030.7,149.8,176.3,3490.8,121.1,14808.8,-1275.2,8540.4,0,S
1031.6,151.8,176.3,3490.9,120.9,14745.6,-1297.2,8606.4,0,S
1033.6,150.7,176.3,3490.5,121.2,14715.2,-1209.2,8639.6,0,S
1033.5,153.5,176.5,3491.0,120.5,14717.2,-1229.6,8637.6,0,S
1029.4,154.3,176.8,3491.0,121.0,14624.0,-1183.2,8661.2,0,S
1030.9,158.1,176.8,3490.9,121.0,14589.2,-1110.4,8702.0,0,S
1033.4,159.4,174.4,3490.2,121.0,14600.0,-1137.6,8915.6,0,S
1035.3,159.9,174.6,3489.9,120.9,14596.4,-1192.4,9076.0,0,S
1032.6,159.8,173.0,3489.9,120.8,14559.6,-1163.2,9064.8,0,S
1032.3,158.3,173.0,3490.0,120.3,14547.2,-1050.4,8983.2,0,S
1031.5,157.3,174.4,3489.9,120.7,14507.6,-1068.0,8988.0,0,S
1031.6,155.6,174.2,3490.0,120.9,14458.4,-980.4,9028.0,0,S
1028.2,156.7,175.2,3490.1,120.8,14426.4,-1048.8,9115.2,0,S
1031.6,153.2,175.2,3490.3,121.5,14344.0,-1034.0,9224.8,0,S
1035.4,151.6,174.9,3489.6,121.5,14288.0,-1058.8,9244.8,0,S
1032.4,149.5,172.5,3490.2,121.3,14142.0,-1080.0,9300.8,0,S
1029.9,149.2,174.5,3491.3,121.6,14082.4,-1120.4,9298.0,0,S
1030.0,148.5,175.0,3492.0,122.4,14065.6,-1174.0,9313.6,0,S
1033.5,147.7,175.6,3491.2,122.7,14073.6,-1128.0,9464.8,0,S
1032.3,148.2,175.7,3491.1,122.9,14073.2,-1216.0,9602.0,0,S
1033.3,148.1,169.6,3490.6,121.8,14120.4,-1127.6,9699.2,0,S
1033.9,149.4,169.8,3490.4,121.8,14181.6,-1150.0,9729.6,0,S
1036.7,147.8,168.9,3490.1,121.6,14186.8,-1072.4,9721.2,0,S
1031.9,154.8,168.9,3489.5,121.3,14234.4,-1003.2,9704.8,0,S
1032.0,157.8,168.9,3490.4,121.0,14270.4,-928.8,9716.4,0,S
1034.7,157.1,173.1,3489.6,121.4,14336.8,-864.8,9604.0,0,S
1035.1,155.7,173.5,3488.6,120.8,14346.0,-763.2,9487.6,0,S
1034.2,155.6,172.5,3487.7,120.6,14351.6,-677.6,9368.0,0,S
1035.2,156.1,172.6,3488.1,119.3,14349.6,-688.0,9288.0,0,S
1034.9,157.4,172.3,3487.9,118.5,14334.8,-708.0,9226.8,0,S
1034.5,157.8,177.0,3488.0,118.7,14325.2,-680.4,9138.0,0,S
1034.6,157.3,177.0,3488.0,119.0,14366.0,-714.8,9041.2,0,S
1033.2,158.3,176.9,3488.0,118.9,14416.0,-808.0,8969.2,0,S
1034.2,152.2,176.9,3487.6,119.1,14487.6,-938.0,8936.0,0,S
1034.4,149.1,177.4,3487.0,119.4,14558.8,-950.4,8918.8,0,S
1034.3,148.6,175.8,3486.7,119.5,14621.6,-1010.0,8835.6,0,S
1035.0,148.1,176.4,3486.9,120.3,14651.2,-1090.8,8813.6,0,S
1036.0,147.9,176.9,3487.0,119.9,14690.4,-1125.6,8782.0,0,S
1034.7,147.5,176.9,3486.6,119.6,14700.0,-1211.6,8631.2,0,S
1035.0,147.2,177.1,3486.8,121.3,14722.0,-1143.6,8538.8,0,S
1035.2,147.5,177.2,3487.1,122.5,14748.0,-1212.0,8463.2,0,S
1035.1,148.0,177.2,3487.2,122.6,14740.0,-1218.0,8420.8,0,S
1036.5,149.7,177.1,3486.9,123.1,14746.0,-1148.8,8401.6,0,S
1036.5,150.3,177.1,3487.4,123.0,14719.2,-1129.6,8348.4,0,S
1036.1,151.4,176.5,3486.9,122.3,14696.8,-1133.2,8324.0,0,S
1035.0,151.6,176.5,3486.7,122.2,14658.8,-1120.8,8451.6,0,S
1031.5,152.0,176.1,3486.4,121.4,14646.0,-1136.0,8472.4,0,S
1032.0,152.5,176.2,3486.0,120.8,14632.8,-1106.8,8532.0,0,S
1031.7,149.3,176.2,3486.8,122.4,14686.4,-1030.0,8642.8,0,S
1035.5,149.9,175.6,3486.4,121.8,14703.2,-1056.0,8690.8,0,S
1035.3,149.9,175.4,3485.8,120.9,14709.6,-1140.4,8718.8,0,S
1035.1,148.8,175.1,3484.7,120.8,14708.4,-1138.0,8742.8,0,S
1035.1,148.9,175.2,3484.9,120.0,14728.0,-1150.4,8729.6,0,S
1035.4,148.0,175.2,3484.4,120.2,14716.8,-1176.4,8756.8,0,S
1035.5,147.5,175.3,3484.7,119.9,14672.4,-1262.8,8755.2,0,S
1035.5,144.4,175.2,3484.1,119.9,14708.4,-1283.2,8642.0,0,S
1038.0,144.6,175.0,3483.9,118.7,14731.2,-1231.2,8529.2,0,S
1036.9,146.8,174.9,3483.9,119.9,14775.6,-1213.2,8426.4,0,S
1036.6,150.1,174.9,3482.3,122.0,14764.8,-1252.0,8322.4,0,S
1034.2,150.6,175.7,3480.9,122.0,14823.2,-1210.8,8224.8,0,S
1032.8,150.1,175.6,3480.8,122.9,14885.2,-1146.0,8116.0,0,S
1032.7,151.7,175.4,3481.3,123.0,14932.4,-1105.2,8077.6,0,S
1031.3,151.1,175.4,3481.0,123.7,14962.8,-1099.6,8013.2,0,S
1032.0,152.4,175.4,3480.9,123.1,14971.2,-976.0,7931.6,0,S
1032.0,154.5,174.8,3480.2,124.2,15045.6,-834.8,7824.4,0,S
1033.4,158.8,174.9,3480.0,123.8,15060.4,-790.0,7795.2,0,S
1025.8,161.0,174.7,3479.7,125.5,15069.6,-849.6,7836.0,0,S
1026.1,159.3,174.7,3479.0,124.5,15097.6,-814.0,7802.4,0,S
1025.0,159.3,174.7,3478.6,121.6,15093.6,-746.4,7839.6,0,S
1024.4,157.9,174.3,3475.1,121.9,15086.4,-775.2,7870.4,0,S
1023.4,158.7,174.5,3474.5,120.8,15075.2,-685.6,7912.0,0,S
1023.4,157.5,175.0,3473.6,120.0,15054.8,-660.0,7895.2,0,S
1024.6,157.5,175.0,3472.5,120.2,15014.4,-627.2,7940.0,0,S
1024.2,155.9,175.0,3472.4,121.3,15030.4,-664.4,7985.6,0,S
1024.3,153.2,175.6,3472.7,123.6,15023.6,-686.0,8053.6,0,S
1024.1,151.6,175.6,3472.8,123.8,15009.6,-610.4,8134.4,0,S
1031.5,149.3,175.8,3473.0,124.5,14974.8,-584.4,8124.8,0,S
1031.6,149.0,176.2,3474.0,125.6,14904.4,-607.6,8146.4,0,S
1033.3,148.0,176.2,3474.1,126.3,14866.4,-688.8,8135.6,0,S
1034.2,148.4,176.3,3478.5,126.2,14800.0,-770.4,8151.2,0,S
1033.7,148.1,176.0,3478.3,127.3,14769.6,-863.2,8150.0,0,S
1042.4,149.0,176.0,3478.4,127.5,14841.6,-904.8,8103.2,0,S
1042.3,149.5,175.8,3478.5,127.5,14872.8,-1081.2,8162.4,0,S
1041.9,150.5,175.8,3477.6,127.1,14899.6,-1193.6,8183.2,0,S
1040.7,151.8,175.8,3474.3,124.8,14881.2,-1247.2,8217.2,0,S
1040.8,150.8,175.8,3469.6,125.3,14885.2,-1420.4,8196.0,0,S
1040.8,150.6,175.7,3465.5,124.5,14954.4,-1357.6,8138.8,0,S
1040.5,151.3,175.2,3466.0,123.9,14993.6,-1354.8,8169.2,0,S
1039.9,151.3,175.1,3466.9,123.7,15032.4,-1308.8,8180.4,0,S
1039.9,150.6,175.2,3466.8,124.5,15076.8,-1165.2,8158.8,0,S
1042.8,151.3,175.5,3467.4,123.2,15082.0,-1120.0,8143.2,0,S
1033.0,151.2,176.0,3468.5,122.5,15024.8,-1099.6,8173.6,0,S
1032.9,147.9,176.2,3469.4,119.8,15019.2,-930.4,8087.2,0,S
1035.2,144.0,176.0,3470.6,119.8,14990.4,-854.0,8046.8,0,S
1036.8,142.7,176.1,3474.2,119.7,14991.2,-872.8,7973.2,0,S
1037.2,141.8,175.9,3479.8,119.5,14990.0,-814.0,7907.2,0,S
1037.9,142.5,176.0,3484.3,119.5,14965.6,-915.6,7938.4,0,S
1038.2,140.9,176.1,3483.5,120.1,14952.8,-950.8,7943.6,0,S
1034.6,141.4,176.2,3484.6,120.1,14944.8,-996.0,7957.2,0,S
1034.2,142.0,176.4,3484.4,119.8,14927.6,-1089.2,7976.0,0,S
1034.1,140.9,177.0,3484.6,120.6,14914.8,-1132.0,7981.2,0,S
1035.8,140.0,176.5,3484.9,121.8,14914.0,-1185.6,7977.6,0,S
1034.6,143.0,176.5,3484.9,124.7,14921.2,-1223.2,7986.8,0,S
1032.9,147.3,176.8,3484.7,124.5,14962.8,-1246.8,7977.2,0,S
1031.3,148.4,176.7,3484.4,124.6,14989.2,-1238.4,8021.6,0,S
1030.6,151.2,176.9,3484.4,124.8,15058.4,-1208.0,8056.8,0,S
1030.2,151.1,176.9,3485.2,125.0,15040.4,-1201.6,8152.0,0,S
1029.8,152.1,177.1,3484.1,124.8,15052.0,-1214.8,8145.2,0,S
1034.2,151.8,177.1,3481.9,125.3,14943.2,-1322.4,8149.2,0,S
1037.5,151.5,177.1,3481.8,124.3,14894.4,-1349.2,8143.2,0,S
1037.4,151.4,176.5,3483.1,124.8,14954.0,-1280.4,8106.4,0,S
1037.7,150.8,176.4,3482.9,124.0,14980.4,-1203.2,8123.6,0,S
1039.0,152.2,176.2,3483.2,124.0,15029.6,-1168.8,8148.8,0,S
1040.3,151.1,176.1,3483.8,123.1,15066.8,-1067.6,8117.2,0,S
1041.5,150.0,176.2,3483.3,123.1,15090.4,-1012.0,8082.8,0,S
1041.9,148.8,176.1,3482.8,121.7,15066.0,-995.2,8028.4,0,S
1038.1,148.2,176.1,3481.4,121.9,15054.0,-998.4,7920.0,0,S
1038.2,147.6,175.9,3482.0,120.8,15054.8,-987.2,7898.8,0,S
1037.7,147.4,175.9,3483.3,120.6,15184.8,-874.0,7880.4,0,S
1034.7,147.5,175.7,3485.1,120.6,15238.4,-835.6,7884.0,0,S
1035.2,148.4,175.7,3484.0,119.7,15198.8,-878.4,7945.6,0,S
1034.9,149.6,175.1,3483.2,120.9,15134.0,-1019.6,7958.0,0,S
1035.5,148.0,175.4,3482.9,120.4,15098.8,-989.6,7953.6,0,S
1037.9,148.6,175.6,3482.5,121.1,15015.2,-1093.2,7972.0,0,S
1038.5,149.9,175.5,3483.6,120.9,14962.0,-1172.4,7941.6,0,S
1037.1,150.8,175.6,3483.8,121.4,14920.4,-1218.8,7984.0,0,S
1044.4,151.8,175.6,3485.0,121.5,14936.8,-1219.6,8006.4,0,S
1045.5,152.5,175.6,3485.4,122.8,14964.0,-1252.8,8006.8,0,S
1045.2,153.7,175.6,3485.1,122.5,14981.2,-1242.0,7968.8,0,S
1044.9,154.1,175.6,3483.8,123.0,15016.4,-1250.0,7984.4,0,S
1043.1,154.2,175.6,3484.3,122.9,15015.6,-1364.0,7976.8,0,S
1043.0,154.1,176.5,3483.8,122.5,15029.6,-1316.8,7960.4,0,S
1043.1,154.1,176.4,3484.1,122.9,14987.2,-1409.2,7902.8,0,S
1038.6,153.6,176.2,3483.5,123.2,14944.8,-1376.8,7853.6,0,S
1038.2,152.0,176.4,3481.8,123.3,14939.2,-1268.0,7910.4,0,S
1039.3,151.2,176.4,3477.3,123.2,14934.8,-1309.6,7945.2,0,S
1036.2,150.2,176.4,3476.1,121.7,14963.2,-1221.6,8000.8,0,S
1033.9,150.1,176.7,3476.0,121.4,14951.6,-1198.8,8033.2,0,S
1032.8,150.0,176.7,3476.0,121.2,14922.0,-1214.0,8082.0,0,S
1031.3,149.1,176.7,3476.5,121.4,14909.6,-1213.2,8108.0,0,S
1031.4,147.8,176.6,3475.2,121.8,14922.8,-1179.6,8111.6,0,S
1029.7,146.9,176.4,3476.0,121.5,14938.8,-1160.0,8146.0,0,S
1029.6,146.8,176.4,3475.2,121.3,14948.0,-1142.4,8219.6,0,S
1030.4,147.6,176.4,3475.2,121.8,14998.8,-1151.6,8291.6,0,S
1030.2,148.8,176.2,3475.8,122.1,14993.2,-1262.8,8280.4,0,S
1030.2,149.8,176.2,3480.2,122.8,14995.2,-1239.6,8265.6,0,S
1029.9,151.4,176.2,3480.1,123.7,14955.2,-1336.8,8237.2,0,S
1031.4,151.9,175.9,3480.2,122.9,14922.8,-1295.6,8229.2,0,S
1032.9,151.8,175.9,3481.3,122.5,14943.2,-1230.0,8212.0,0,S
1034.6,151.6,176.0,3480.5,122.3,14905.2,-1163.2,8221.6,0,S
1036.1,152.9,174.8,3481.4,122.4,14868.8,-1194.8,8251.6,0,S
1036.2,153.0,174.8,3481.1,122.8,14840.4,-1248.4,8262.0,0,S
1035.3,153.2,174.8,3481.4,125.2,14824.0,-1285.2,8242.8,0,S
1035.2,152.7,174.8,3480.2,124.8,14821.6,-1336.0,8234.8,0,S
1034.9,151.9,174.8,3480.4,123.5,14832.4,-1356.8,8231.6,0,S
1032.3,150.8,175.3,3479.9,122.8,14858.4,-1349.2,8244.8,0,S
1032.4,149.2,175.3,3480.8,123.1,14872.8,-1322.0,8234.0,0,S
1030.9,147.7,174.2,3480.9,123.8,14857.6,-1366.0,8255.6,0,S
1030.8,147.1,174.5,3479.7,124.2,14820.4,-1457.6,8262.4,0,S
1030.5,147.5,174.6,3480.5,123.8,14817.2,-1490.4,8256.8,0,S
1030.3,146.5,175.2,3478.1,124.0,14845.6,-1417.6,8246.4,0,S
1031.7,147.2,175.2,3478.4,123.7,14842.0,-1395.2,8206.8,0,S
1032.3,147.0,175.1,3478.6,121.8,14852.0,-1301.2,8220.8,0,S
1031.6,147.7,175.4,3480.6,120.3,14876.8,-1275.6,8192.4,0,S
1032.2,148.9,175.4,3481.0,120.5,14866.0,-1175.6,8202.0,0,S
1035.3,150.4,175.2,3481.7,121.0,14850.8,-1214.8,8198.8,0,S
1034.9,151.3,173.7,3481.2,120.7,14818.0,-1299.6,8255.2,0,S
1036.6,152.1,175.1,3481.4,120.5,14832.0,-1348.8,8265.2,0,S
1036.4,152.8,175.0,3482.2,121.0,14864.4,-1324.8,8239.6,0,S
1035.2,153.2,176.1,3482.4,120.7,14863.6,-1389.2,8262.0,0,S
1035.1,153.6,176.8,3484.6,119.6,14832.0,-1413.2,8280.4,0,S
1035.4,153.0,177.0,3484.5,119.9,14862.8,-1313.6,8280.4,0,S
1035.2,153.3,177.1,3484.6,116.5,14836.8,-1362.8,8292.4,0,S
1035.3,153.3,176.4,3483.8,118.1,14824.8,-1348.4,8329.2,0,S
1034.9,152.0,176.4,3483.0,119.5,14798.8,-1441.6,8417.6,0,S
1033.3,150.4,176.5,3483.4,119.1,14762.0,-1490.4,8467.6,0,S
1033.7,149.5,176.9,3483.0,119.0,14799.6,-1389.2,8422.0,0,S
1033.5,148.7,176.6,3480.8,119.3,14774.4,-1294.0,8413.2,0,S
1033.8,147.8,176.4,3479.6,118.8,14757.6,-1271.2,8417.6,0,S
1035.6,147.2,175.1,3482.3,120.4,14786.8,-1194.0,8370.4,0,S
1035.2,147.0,175.1,3481.4,121.3,14788.8,-1159.6,8347.6,0,S
1033.5,147.2,174.4,3481.5,121.1,14754.4,-1216.8,8360.4,0,S
1033.4,147.1,174.4,3481.5,124.3,14769.6,-1194.0,8349.2,0,S
1062.8,257.3,495.8,3448.6,213.0,-13978.4,1732.4,8593.6,0,T
1062.5,256.2,495.2,3452.6,213.2,-13973.2,1751.6,8646.8,0,T
1060.4,256.5,495.2,3453.7,212.9,-13953.2,1750.0,8574.8,0,T
1060.2,256.1,495.2,3455.2,212.8,-13998.8,1769.6,8655.2,0,T
1055.2,259.0,495.3,3457.6,212.8,-14030.4,1639.6,8700.0,0,T
1057.9,260.6,493.9,3459.8,211.7,-13974.4,1603.2,8679.6,0,T
1058.5,261.7,494.0,3460.7,213.9,-13911.6,1643.6,8662.4,0,T
1059.4,261.7,494.0,3467.9,212.7,-13937.2,1657.6,8776.8,0,T
1058.0,261.8,494.0,3477.8,212.3,-13994.4,1744.8,8910.4,0,T
1059.8,262.0,494.3,3478.8,214.1,-14009.2,1810.0,8905.2,0,T
1055.5,262.5,494.4,3479.6,209.2,-14025.6,1895.6,8933.2,0,T
1055.6,262.5,495.1,3480.3,209.1,-14010.4,1846.8,8873.2,0,T
1058.0,262.9,494.6,3480.7,209.5,-13980.8,1750.4,8847.2,0,T
1057.1,263.7,491.9,3480.9,209.5,-13912.8,1604.0,8767.6,0,T
1061.9,263.4,492.0,3480.3,208.7,-13890.8,1594.0,8676.0,0,T
1062.2,264.3,492.7,3480.6,210.0,-13898.4,1458.8,8494.8,0,T
1061.9,264.4,492.7,3487.6,207.3,-14038.8,1477.6,8484.8,0,T
1061.6,264.8,492.7,3484.6,209.7,-14034.4,1502.8,8328.4,0,T
1062.5,265.5,492.8,3485.3,210.5,-14072.0,1524.4,8210.0,0,T
1060.9,264.6,492.3,3484.2,211.2,-13964.4,1496.8,7946.4,0,T
1065.8,264.4,492.5,3484.4,211.9,-13944.4,1522.0,7751.6,0,T
1069.2,265.9,492.8,3484.5,212.6,-13960.0,1600.8,7609.6,0,T
1069.2,266.0,493.3,3484.3,213.3,-13965.2,1712.4,7424.4,0,T
1070.1,265.7,496.2,3482.6,214.8,-14010.0,1894.4,7307.2,0,T
1070.9,266.7,497.1,3482.6,218.8,-14059.2,1918.4,7210.8,0,T
1071.9,266.2,496.4,3482.5,218.8,-14175.6,1990.0,7186.4,0,T
1072.1,266.1,496.2,3482.4,221.0,-14134.0,1907.2,6997.6,0,T
1071.8,266.5,496.4,3482.3,221.7,-14212.4,1828.0,6828.8,0,T
1073.1,266.3,496.4,3481.9,222.3,-14368.8,1815.2,6649.2,0,T
1073.3,265.1,497.9,3482.1,223.7,-14724.4,2014.4,6625.2,0,T
1073.0,262.9,498.2,3476.8,225.0,-14923.6,2106.8,6436.4,0,T
1069.6,263.2,498.7,3473.3,226.3,-15128.8,2210.0,6303.6,0,T
1070.0,262.8,497.8,3473.1,227.2,-15268.8,2260.0,6165.2,0,T
1069.6,262.5,498.1,3474.8,227.8,-15357.2,2236.4,6036.8,0,T
1068.9,262.0,498.7,3475.0,226.6,-15489.6,2287.6,5857.2,0,T
1067.3,262.5,499.3,3475.2,228.3,-15571.6,2360.0,5713.6,0,T
1066.8,262.3,500.3,3474.5,227.6,-15709.6,2365.6,5570.4,0,T
1068.0,262.1,501.3,3474.9,228.2,-15772.0,2333.2,5432.4,0,T
1066.9,261.1,502.4,3476.7,229.2,-15708.8,2133.2,5277.6,0,T
1067.0,262.5,501.7,3478.9,230.3,-15591.2,1804.8,5125.2,0,T
1065.9,263.9,502.3,3483.5,231.0,-15532.0,1531.2,5053.6,0,T
1066.1,263.4,501.5,3487.3,232.0,-15488.0,1323.6,4951.2,0,T
1065.7,262.9,503.5,3487.3,233.3,-15680.8,1240.4,4994.4,0,T
1066.0,262.8,503.7,3486.4,236.4,-15744.4,1119.2,4916.8,0,T
1067.0,262.5,503.3,3485.0,236.9,-15640.0,971.2,4886.0,0,T
1068.5,261.7,503.2,3484.8,238.6,-15606.4,821.6,4864.8,0,T
1069.4,259.7,502.5,3485.2,240.0,-15532.4,714.4,4834.4,0,T
1068.8,259.3,502.6,3484.7,240.3,-15466.4,597.2,4818.4,0,T
1069.0,260.0,502.6,3483.0,240.8,-15435.6,543.2,4808.8,0,T
1069.3,260.4,502.3,3481.2,240.1,-15465.6,463.2,4792.8,0,T
1070.5,260.7,501.6,3481.8,240.2,-15489.2,487.6,4789.6,0,T
1070.8,260.9,502.8,3482.1,240.1,-15544.8,471.2,4804.8,0,T
1071.2,260.7,501.9,3482.5,239.4,-15410.8,356.8,4772.8,0,T
1071.5,261.1,501.8,3483.0,237.0,-15427.6,306.4,4836.0,0,T
1070.3,260.5,502.1,3484.9,237.4,-15519.6,330.8,4877.2,0,T
1070.3,259.9,502.2,3485.5,236.5,-15493.6,330.8,4798.8,0,T
1070.9,261.8,502.1,3485.5,236.6,-15504.0,320.0,4752.4,0,T
1070.9,261.1,500.4,3485.7,237.2,-15576.4,290.4,4797.2,0,T
1071.0,260.4,498.8,3482.6,237.6,-15556.4,339.2,4724.4,0,T
1070.9,260.6,499.7,3482.8,238.3,-15591.2,328.8,4685.6,0,T
1071.7,260.2,499.6,3478.0,238.9,-15694.8,211.6,4762.4,0,T
1071.8,259.8,498.5,3478.4,239.2,-15668.8,144.8,4682.0,0,T
1071.8,260.0,499.3,3478.3,239.8,-15659.2,148.8,4570.8,0,T
1072.5,260.1,500.2,3478.1,240.1,-15624.4,133.6,4451.2,0,T
1075.1,260.9,500.8,3477.3,240.3,-15592.0,89.2,4305.2,0,T
1073.5,257.8,500.2,3468.9,240.5,-15664.4,71.6,4240.0,0,T
1073.0,257.7,500.8,3473.8,240.7,-15743.2,21.2,4240.8,0,T
1072.6,258.5,502.8,3473.7,241.5,-15766.8,-42.0,4178.4,0,T
1072.6,259.7,504.0,3476.1,241.5,-15800.4,-230.0,4171.6,0,T
1072.6,259.7,503.7,3475.9,241.6,-15774.0,-305.2,4199.2,0,T
1071.7,261.0,503.7,3479.1,241.7,-15679.6,-316.4,4125.6,0,T
1070.9,262.3,503.8,3477.7,241.5,-15642.0,-436.0,4160.8,0,T
1071.0,262.0,504.3,3477.3,241.8,-15632.0,-486.4,4187.6,0,T
1069.1,262.2,503.4,3477.4,241.8,-15629.2,-474.8,4165.2,0,T
1067.5,261.8,503.7,3477.7,241.9,-15626.4,-506.4,4126.4,0,T
1069.4,264.9,502.1,3485.3,241.8,-15624.4,-509.2,4208.0,0,T
1069.4,266.1,501.9,3479.7,241.8,-15581.2,-576.4,4137.6,0,T
1069.8,266.7,500.7,3482.9,240.7,-15556.0,-552.8,4174.0,0,T
1069.3,266.5,500.9,3483.5,240.8,-15540.8,-450.4,4200.0,0,T
1069.6,266.7,500.5,3483.4,242.3,-15471.6,-384.8,4163.6,0,T
1071.6,266.3,500.8,3483.2,242.0,-15434.0,-343.6,4138.8,0,T
1072.3,265.0,501.2,3484.7,242.1,-15431.2,-196.0,4202.0,0,T
1068.1,263.3,500.7,3484.9,241.6,-15412.0,-147.6,4171.2,0,T
1070.6,264.9,498.6,3484.3,241.6,-15530.8,-158.0,4279.2,0,T
1070.8,265.2,498.1,3488.9,242.2,-15638.4,-146.4,4383.6,0,T
1070.7,265.8,500.7,3486.7,242.3,-15601.6,-178.8,4288.0,0,T
1070.7,265.1,500.6,3487.0,242.2,-15617.6,-90.0,4335.2,0,T
1070.8,263.3,501.4,3476.4,242.2,-15613.2,-109.2,4235.2,0,T
1071.3,262.7,501.1,3476.0,241.9,-15646.0,-95.6,4190.4,0,T
1072.1,258.8,501.0,3476.4,239.8,-15713.6,-50.0,4170.8,0,T
1070.4,259.2,500.5,3478.3,240.2,-15820.0,-13.6,4188.8,0,T
1067.3,259.7,500.0,3476.8,240.3,-15883.2,-79.6,4149.6,0,T
1071.7,262.7,499.5,3476.5,240.4,-15946.0,-125.2,4223.6,0,T
1070.4,260.5,501.2,3476.5,240.4,-15894.4,-76.4,4196.0,0,T
1070.4,260.5,500.6,3473.2,240.3,-15809.6,-29.2,4168.4,0,T
1071.1,259.9,499.9,3475.7,240.2,-15783.2,127.6,4186.0,0,T
1071.3,260.6,500.2,3475.9,241.1,-15770.8,160.8,4163.6,0,T
1070.6,261.7,499.4,3483.2,241.0,-15740.8,232.0,4198.0,0,T
1070.3,262.6,499.3,3482.1,240.5,-15693.6,182.8,4152.4,0,T
1069.3,267.0,499.6,3481.7,239.9,-15671.2,97.6,4220.0,0,T
1069.0,266.5,500.0,3480.1,239.4,-15579.2,6.8,4202.8,0,T
1071.4,266.3,500.1,3479.6,238.9,-15557.6,-17.6,4236.8,0,T
1070.1,266.5,499.8,3478.7,239.0,-15574.8,-7.2,4240.4,0,T
1070.8,265.9,499.7,3479.3,239.1,-15588.4,-62.4,4271.6,0,T
1070.2,266.5,499.4,3476.9,238.1,-15593.2,-52.4,4227.6,0,T
1068.9,267.2,499.4,3476.2,236.5,-15723.6,-121.2,4440.8,0,T
1065.8,263.1,498.3,3475.9,235.5,-15802.4,-193.6,4545.2,0,T
1065.9,267.2,498.2,3475.7,235.2,-15824.0,-240.0,4549.2,0,T
